DriverNumber,LapNumber,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,TyreLife,HARD,INTERMEDIATE,MEDIUM,SOFT,WET
33,17.0,27.803,29.548000000000002,28.604000000000003,318.0,325.0,315.0,20.0,0,0,0,1,0
33,18.0,27.826,29.497000000000003,28.528000000000002,319.0,326.0,315.0,21.0,0,0,0,1,0
33,19.0,27.875,29.325000000000003,29.085,318.0,323.0,301.0,22.0,0,0,0,1,0
33,28.0,66.84700000000001,31.763,29.416,295.0,297.0,309.0,6.0,0,0,1,0,0
33,29.0,28.696,30.425,28.912000000000003,287.0,311.0,312.0,7.0,0,0,1,0,0
44,2.0,24.014000000000003,31.689000000000004,28.927000000000003,261.0,253.0,274.0,5.0,0,0,0,1,0
44,3.0,24.077,31.973000000000003,28.987000000000002,255.0,250.0,271.0,6.0,0,0,0,1,0
44,4.0,24.060000000000002,31.816000000000003,28.803,262.0,266.0,271.0,7.0,0,0,0,1,0
44,5.0,23.997,31.721000000000004,28.652,258.0,261.0,275.0,8.0,0,0,0,1,0
44,6.0,23.799000000000003,31.812,28.636000000000003,257.0,261.0,274.0,9.0,0,0,0,1,0
44,8.0,23.849,31.654000000000003,28.605,265.0,248.0,274.0,11.0,0,0,0,1,0
44,9.0,23.905,31.714000000000002,28.907,256.0,256.0,275.0,12.0,0,0,0,1,0
44,10.0,23.701,31.405,28.512,260.0,259.0,274.0,13.0,0,0,0,1,0
44,11.0,23.492,31.294,28.452,266.0,259.0,276.0,14.0,0,0,0,1,0
44,12.0,23.397000000000002,31.17,28.5,270.0,251.0,275.0,15.0,0,0,0,1,0
44,13.0,23.291,31.130000000000003,28.346,274.0,263.0,275.0,16.0,0,0,0,1,0
44,14.0,23.554000000000002,31.171000000000003,28.472,269.0,266.0,275.0,17.0,0,0,0,1,0
44,15.0,23.495,31.251,28.349,266.0,261.0,275.0,18.0,0,0,0,1,0
44,16.0,23.417,31.301000000000002,28.498,270.0,259.0,276.0,19.0,0,0,0,1,0
44,17.0,23.39,31.423000000000002,28.553,265.0,266.0,275.0,20.0,0,0,0,1,0
44,18.0,23.392000000000003,31.342000000000002,28.672,262.0,264.0,273.0,21.0,0,0,0,1,0
44,19.0,23.467000000000002,31.359,28.679000000000002,267.0,261.0,276.0,22.0,0,0,0,1,0
44,20.0,23.426000000000002,31.352,28.616000000000003,269.0,264.0,275.0,23.0,0,0,0,1,0
44,21.0,23.46,31.275000000000002,28.675,271.0,267.0,276.0,24.0,0,0,0,1,0
44,22.0,23.436,31.308000000000003,28.955000000000002,275.0,270.0,275.0,25.0,0,0,0,1,0
44,25.0,23.775000000000002,31.362000000000002,28.708000000000002,260.0,259.0,271.0,2.0,0,0,1,0,0
44,26.0,23.796000000000003,31.331000000000003,28.532,264.0,261.0,273.0,3.0,0,0,1,0,0
44,27.0,23.757,31.309,28.604000000000003,261.0,254.0,272.0,4.0,0,0,1,0,0
44,28.0,23.708000000000002,31.119000000000003,28.448,265.0,256.0,272.0,5.0,0,0,1,0,0
44,29.0,23.746000000000002,31.427000000000003,28.515,260.0,254.0,275.0,6.0,0,0,1,0,0
44,30.0,23.57,31.229000000000003,28.544,259.0,258.0,274.0,7.0,0,0,1,0,0
44,31.0,23.580000000000002,31.016000000000002,28.411,267.0,258.0,274.0,8.0,0,0,1,0,0
44,32.0,23.526,31.089000000000002,28.487000000000002,268.0,264.0,274.0,9.0,0,0,1,0,0
44,33.0,23.527,31.072000000000003,28.403000000000002,265.0,265.0,275.0,10.0,0,0,1,0,0
44,34.0,23.467000000000002,30.76,28.431,274.0,269.0,275.0,11.0,0,0,1,0,0
44,35.0,23.334000000000003,30.866000000000003,28.748,268.0,263.0,285.0,12.0,0,0,1,0,0
44,36.0,22.739,31.087000000000003,28.614,270.0,242.0,274.0,13.0,0,0,1,0,0
44,37.0,23.302000000000003,30.869000000000003,28.655,271.0,262.0,277.0,14.0,0,0,1,0,0
44,38.0,23.450000000000003,30.892000000000003,28.16,262.0,268.0,274.0,15.0,0,0,1,0,0
44,39.0,23.224,30.718000000000004,28.331000000000003,271.0,265.0,274.0,16.0,0,0,1,0,0
44,41.0,23.244,30.741000000000003,28.453000000000003,274.0,265.0,275.0,18.0,0,0,1,0,0
44,42.0,23.168000000000003,30.731,28.406000000000002,277.0,265.0,276.0,19.0,0,0,1,0,0
44,43.0,23.096,30.561000000000003,28.472,275.0,262.0,276.0,20.0,0,0,1,0,0
44,44.0,23.015,30.612000000000002,28.514000000000003,276.0,268.0,286.0,21.0,0,0,1,0,0
44,45.0,22.566000000000003,30.578000000000003,28.395000000000003,278.0,271.0,273.0,22.0,0,0,1,0,0
44,46.0,23.157,30.610000000000003,28.297,277.0,261.0,274.0,23.0,0,0,1,0,0
44,48.0,23.091,30.869000000000003,29.103,273.0,254.0,284.0,25.0,0,0,1,0,0
44,49.0,22.918000000000003,30.783,28.253,277.0,267.0,274.0,26.0,0,0,1,0,0
44,52.0,22.424000000000003,30.123,27.727,276.0,261.0,276.0,2.0,0,0,1,0,0
44,53.0,22.950000000000003,30.059,27.883000000000003,278.0,267.0,287.0,3.0,0,0,1,0,0
44,54.0,22.586000000000002,30.157000000000004,28.158,280.0,266.0,271.0,4.0,0,0,1,0,0
44,55.0,23.029,30.194000000000003,27.997000000000003,275.0,264.0,272.0,5.0,0,0,1,0,0
44,56.0,23.163,30.310000000000002,27.973000000000003,277.0,274.0,274.0,6.0,0,0,1,0,0
44,57.0,22.981,30.355,28.162000000000003,276.0,260.0,272.0,7.0,0,0,1,0,0
44,58.0,23.12,30.365000000000002,27.894000000000002,279.0,262.0,273.0,8.0,0,0,1,0,0
44,59.0,22.958000000000002,30.127000000000002,27.879,276.0,267.0,273.0,9.0,0,0,1,0,0
44,61.0,23.16,30.286,27.951,278.0,270.0,274.0,11.0,0,0,1,0,0
44,63.0,22.536,29.627000000000002,27.659000000000002,287.0,277.0,278.0,13.0,0,0,1,0,0
44,64.0,22.923000000000002,30.035,27.914,280.0,274.0,274.0,14.0,0,0,1,0,0
44,66.0,22.862000000000002,30.816000000000003,28.388,273.0,265.0,274.0,16.0,0,0,1,0,0
33,2.0,24.128,31.601000000000003,29.025000000000002,253.0,246.0,273.0,5.0,0,0,0,1,0
33,3.0,24.031000000000002,31.89,28.914,252.0,242.0,273.0,6.0,0,0,0,1,0
33,4.0,23.985000000000003,31.813000000000002,28.798000000000002,254.0,248.0,273.0,7.0,0,0,0,1,0
33,5.0,24.134,31.806,28.681,252.0,246.0,275.0,8.0,0,0,0,1,0
33,6.0,23.8,31.626,28.899,259.0,247.0,274.0,9.0,0,0,0,1,0
33,7.0,23.908,31.616000000000003,28.669,258.0,251.0,274.0,10.0,0,0,0,1,0
33,10.0,23.826,31.452,28.712000000000003,260.0,259.0,273.0,13.0,0,0,0,1,0
33,12.0,23.687,31.342000000000002,28.512,266.0,259.0,273.0,15.0,0,0,0,1,0
33,14.0,23.655,31.232000000000003,28.535,263.0,256.0,273.0,17.0,0,0,0,1,0
33,15.0,23.727,31.379,28.653000000000002,259.0,256.0,274.0,18.0,0,0,0,1,0
33,16.0,23.688000000000002,31.255000000000003,28.625000000000004,264.0,258.0,273.0,19.0,0,0,0,1,0
33,18.0,23.786,31.478,28.825000000000003,261.0,257.0,272.0,21.0,0,0,0,1,0
33,19.0,23.675,31.410000000000004,28.886000000000003,264.0,257.0,274.0,22.0,0,0,0,1,0
33,20.0,23.663,31.637,29.279000000000003,265.0,259.0,273.0,23.0,0,0,0,1,0
33,23.0,23.709000000000003,31.115000000000002,28.135,258.0,253.0,273.0,2.0,0,0,1,0,0
33,25.0,23.716,31.298000000000002,28.610000000000003,260.0,250.0,272.0,4.0,0,0,1,0,0
33,26.0,23.765,31.285000000000004,28.594,259.0,252.0,274.0,5.0,0,0,1,0,0
33,27.0,23.584000000000003,31.183000000000003,28.46,258.0,255.0,274.0,6.0,0,0,1,0,0
33,28.0,23.73,31.213,28.548000000000002,260.0,250.0,274.0,7.0,0,0,1,0,0
33,29.0,23.599,31.231,28.537000000000003,263.0,250.0,276.0,8.0,0,0,1,0,0
33,30.0,23.713,31.198,28.442,260.0,256.0,275.0,9.0,0,0,1,0,0
33,31.0,23.703000000000003,31.078000000000003,28.42,258.0,255.0,273.0,10.0,0,0,1,0,0
33,32.0,23.657,31.026000000000003,28.586000000000002,263.0,251.0,274.0,11.0,0,0,1,0,0
33,33.0,23.53,31.087000000000003,28.489,260.0,254.0,275.0,12.0,0,0,1,0,0
33,34.0,23.628,31.011000000000003,28.474,257.0,254.0,274.0,13.0,0,0,1,0,0
33,35.0,23.543000000000003,30.879,28.474,262.0,251.0,276.0,14.0,0,0,1,0,0
33,36.0,23.561,31.356,28.631,260.0,249.0,275.0,15.0,0,0,1,0,0
33,37.0,23.387,30.918000000000003,29.173000000000002,265.0,262.0,275.0,16.0,0,0,1,0,0
33,38.0,23.777,31.341,28.92,263.0,253.0,270.0,17.0,0,0,1,0,0
33,39.0,23.745,31.144000000000002,28.886000000000003,262.0,253.0,286.0,18.0,0,0,1,0,0
33,40.0,23.344,30.915000000000003,28.837000000000003,265.0,262.0,287.0,19.0,0,0,1,0,0
33,44.0,23.040000000000003,30.681,28.198,269.0,255.0,277.0,3.0,0,0,1,0,0
33,45.0,23.179000000000002,31.055000000000003,28.880000000000003,264.0,250.0,285.0,4.0,0,0,1,0,0
33,46.0,23.0,30.917,28.183000000000003,248.0,250.0,276.0,5.0,0,0,1,0,0
33,47.0,23.259,30.848000000000003,28.502000000000002,264.0,246.0,276.0,6.0,0,0,1,0,0
33,49.0,23.094,30.452,28.186000000000003,269.0,257.0,276.0,8.0,0,0,1,0,0
33,50.0,23.085,30.574,28.252000000000002,266.0,255.0,278.0,9.0,0,0,1,0,0
33,51.0,23.167,30.681,28.558000000000003,271.0,254.0,286.0,10.0,0,0,1,0,0
33,52.0,22.85,30.558000000000003,28.154000000000003,267.0,256.0,278.0,11.0,0,0,1,0,0
33,53.0,23.143,30.369000000000003,27.965000000000003,276.0,258.0,277.0,12.0,0,0,1,0,0
33,54.0,23.007,30.32,28.158,270.0,261.0,274.0,13.0,0,0,1,0,0
33,55.0,23.075000000000003,30.458000000000002,28.319000000000003,273.0,260.0,278.0,14.0,0,0,1,0,0
33,56.0,23.004,30.411,28.223000000000003,277.0,261.0,279.0,15.0,0,0,1,0,0
33,57.0,23.130000000000003,30.498,28.417,274.0,258.0,278.0,16.0,0,0,1,0,0
33,58.0,22.977,30.361,28.441000000000003,277.0,255.0,279.0,17.0,0,0,1,0,0
33,59.0,22.939,30.341,28.290000000000003,276.0,262.0,279.0,18.0,0,0,1,0,0
33,60.0,23.063000000000002,30.861,28.26,273.0,259.0,278.0,19.0,0,0,1,0,0
33,61.0,22.995,30.431,28.478,278.0,260.0,280.0,20.0,0,0,1,0,0
33,63.0,23.053,30.316000000000003,28.340000000000003,271.0,263.0,277.0,22.0,0,0,1,0,0
33,64.0,23.110000000000003,30.458000000000002,28.576,273.0,266.0,277.0,23.0,0,0,1,0,0
33,65.0,23.427000000000003,30.849,28.488000000000003,260.0,260.0,276.0,24.0,0,0,1,0,0
33,66.0,23.605,31.082,28.942,261.0,242.0,245.0,25.0,0,0,1,0,0
44,10.0,30.196,40.861000000000004,23.3,237.0,254.0,277.0,13.0,0,0,1,0,0
44,11.0,30.159000000000002,41.099000000000004,23.232000000000003,239.0,255.0,277.0,14.0,0,0,1,0,0
44,12.0,30.203000000000003,40.907000000000004,23.354000000000003,238.0,254.0,277.0,15.0,0,0,1,0,0
44,14.0,30.242,41.157000000000004,23.386000000000003,239.0,254.0,278.0,17.0,0,0,1,0,0
44,15.0,30.131,41.303000000000004,23.39,238.0,251.0,277.0,18.0,0,0,1,0,0
44,16.0,30.188000000000002,41.224000000000004,23.426000000000002,239.0,256.0,278.0,19.0,0,0,1,0,0
44,17.0,30.311000000000003,41.374,23.411,238.0,255.0,278.0,20.0,0,0,1,0,0
44,18.0,30.184,41.295,23.450000000000003,237.0,256.0,278.0,21.0,0,0,1,0,0
44,21.0,30.384,41.42,23.144000000000002,236.0,251.0,280.0,4.0,0,0,1,0,0
44,22.0,30.14,40.997,23.028000000000002,237.0,254.0,280.0,5.0,0,0,1,0,0
44,23.0,29.712000000000003,40.648,22.977,239.0,256.0,280.0,6.0,0,0,1,0,0
44,24.0,30.060000000000002,41.179,22.915000000000003,237.0,250.0,280.0,7.0,0,0,1,0,0
44,25.0,29.899,40.752,23.102,238.0,256.0,280.0,8.0,0,0,1,0,0
44,26.0,30.002000000000002,41.013000000000005,23.015,237.0,251.0,280.0,9.0,0,0,1,0,0
44,27.0,29.866000000000003,40.724000000000004,23.026,238.0,258.0,280.0,10.0,0,0,1,0,0
44,28.0,29.863000000000003,40.744,23.065,239.0,259.0,280.0,11.0,0,0,1,0,0
44,30.0,29.985000000000003,41.184000000000005,23.343,240.0,257.0,283.0,13.0,0,0,1,0,0
44,31.0,30.059,41.42,23.251,239.0,262.0,280.0,14.0,0,0,1,0,0
44,37.0,29.721,40.321000000000005,22.855,239.0,258.0,281.0,2.0,1,0,0,0,0
44,38.0,29.694000000000003,40.334,22.836000000000002,241.0,262.0,282.0,3.0,1,0,0,0,0
44,40.0,30.136000000000003,40.441,22.948,239.0,264.0,282.0,5.0,1,0,0,0,0
44,41.0,29.665000000000003,40.568000000000005,22.995,241.0,258.0,282.0,6.0,1,0,0,0,0
44,44.0,29.435000000000002,40.588,23.098000000000003,239.0,263.0,282.0,9.0,1,0,0,0,0
44,45.0,29.856,40.787,23.049000000000003,242.0,263.0,281.0,10.0,1,0,0,0,0
44,46.0,29.829,40.593,23.071,241.0,265.0,281.0,11.0,1,0,0,0,0
44,48.0,29.815,40.656000000000006,23.153000000000002,242.0,263.0,281.0,13.0,1,0,0,0,0
44,49.0,29.817,40.720000000000006,23.092000000000002,240.0,262.0,281.0,14.0,1,0,0,0,0
44,50.0,29.818,40.789,23.065,242.0,258.0,282.0,15.0,1,0,0,0,0
44,52.0,29.888,40.859,23.356,243.0,265.0,283.0,17.0,1,0,0,0,0
44,53.0,30.051000000000002,40.88,23.325000000000003,244.0,267.0,283.0,18.0,1,0,0,0,0
44,54.0,30.025000000000002,40.963,23.165000000000003,243.0,263.0,281.0,19.0,1,0,0,0,0
44,55.0,37.098,57.478,32.563,171.0,218.0,213.0,20.0,1,0,0,0,0
33,11.0,30.288,40.949000000000005,23.468,234.0,257.0,282.0,11.0,0,0,1,0,0
33,14.0,30.339000000000002,41.217000000000006,23.644000000000002,235.0,254.0,280.0,14.0,0,0,1,0,0
33,17.0,30.304000000000002,41.38,23.574,236.0,255.0,281.0,17.0,0,0,1,0,0
33,18.0,30.395000000000003,41.791000000000004,23.746000000000002,234.0,256.0,280.0,18.0,0,0,1,0,0
33,19.0,30.482000000000003,41.510000000000005,23.737000000000002,233.0,255.0,280.0,19.0,0,0,1,0,0
33,22.0,29.702,40.291000000000004,23.092000000000002,235.0,257.0,282.0,2.0,1,0,0,0,0
33,25.0,30.051000000000002,40.574000000000005,23.248,234.0,258.0,282.0,5.0,1,0,0,0,0
33,26.0,30.094,40.538000000000004,23.238000000000003,235.0,257.0,282.0,6.0,1,0,0,0,0
33,27.0,30.001,40.552,23.256,237.0,258.0,282.0,7.0,1,0,0,0,0
33,28.0,30.093000000000004,40.654,23.359,235.0,260.0,282.0,8.0,1,0,0,0,0
33,29.0,30.062,40.793,23.468,234.0,257.0,282.0,9.0,1,0,0,0,0
33,30.0,30.089000000000002,40.759,23.477,236.0,259.0,282.0,10.0,1,0,0,0,0
33,31.0,30.201,40.864000000000004,23.486,237.0,257.0,283.0,11.0,1,0,0,0,0
33,33.0,30.270000000000003,41.149,23.568,235.0,259.0,285.0,13.0,1,0,0,0,0
33,36.0,29.597,40.079,22.987000000000002,237.0,262.0,283.0,2.0,1,0,0,0,0
33,38.0,29.858,40.202000000000005,23.025000000000002,236.0,261.0,283.0,4.0,1,0,0,0,0
33,39.0,29.861,40.077000000000005,23.051000000000002,237.0,262.0,284.0,5.0,1,0,0,0,0
33,40.0,29.872000000000003,40.436,23.375,236.0,259.0,297.0,6.0,1,0,0,0,0
33,42.0,29.830000000000002,40.309000000000005,23.078000000000003,237.0,263.0,284.0,8.0,1,0,0,0,0
33,43.0,29.847,40.258,23.297,236.0,263.0,285.0,9.0,1,0,0,0,0
33,44.0,30.069000000000003,40.391000000000005,23.406000000000002,235.0,265.0,287.0,10.0,1,0,0,0,0
33,45.0,30.106,40.71,23.307000000000002,237.0,262.0,285.0,11.0,1,0,0,0,0
33,48.0,29.538,39.631,22.845000000000002,236.0,265.0,290.0,6.0,0,0,1,0,0
33,49.0,29.635,40.089000000000006,22.947000000000003,237.0,262.0,283.0,7.0,0,0,1,0,0
33,50.0,29.709000000000003,39.518,22.864,239.0,267.0,285.0,8.0,0,0,1,0,0
33,51.0,29.821,40.133,22.905,238.0,267.0,283.0,9.0,0,0,1,0,0
33,52.0,29.667,39.662,22.98,239.0,267.0,284.0,10.0,0,0,1,0,0
33,53.0,29.741000000000003,40.080000000000005,23.251,241.0,265.0,296.0,11.0,0,0,1,0,0
33,54.0,29.396,39.608000000000004,23.043000000000003,243.0,266.0,282.0,12.0,0,0,1,0,0
44,2.0,18.017,44.059000000000005,41.448,275.0,279.0,217.0,5.0,0,0,1,0,0
44,6.0,17.984,44.123000000000005,40.89,274.0,286.0,216.0,9.0,0,0,1,0,0
44,7.0,17.873,44.172000000000004,40.988,277.0,289.0,217.0,10.0,0,0,1,0,0
44,8.0,17.791,44.269000000000005,41.009,283.0,286.0,215.0,11.0,0,0,1,0,0
44,9.0,17.984,44.259,41.046,278.0,287.0,215.0,12.0,0,0,1,0,0
44,15.0,17.737000000000002,43.443000000000005,40.767,281.0,276.0,217.0,5.0,1,0,0,0,0
44,16.0,17.781000000000002,43.633,40.695,275.0,281.0,217.0,6.0,1,0,0,0,0
44,17.0,17.805,43.657000000000004,40.644000000000005,276.0,280.0,216.0,7.0,1,0,0,0,0
44,18.0,17.709,43.649,40.461000000000006,279.0,284.0,218.0,8.0,1,0,0,0,0
44,19.0,17.707,43.638000000000005,40.446000000000005,277.0,286.0,218.0,9.0,1,0,0,0,0
44,20.0,17.66,43.582,40.749,279.0,288.0,217.0,10.0,1,0,0,0,0
44,21.0,17.609,43.690000000000005,40.421,275.0,288.0,216.0,11.0,1,0,0,0,0
44,22.0,17.549,43.545,40.506,286.0,289.0,215.0,12.0,1,0,0,0,0
44,23.0,17.651,43.742000000000004,40.611000000000004,277.0,289.0,218.0,13.0,1,0,0,0,0
44,24.0,17.621000000000002,43.714000000000006,40.559000000000005,281.0,290.0,217.0,14.0,1,0,0,0,0
44,25.0,17.556,43.698,40.491,283.0,288.0,217.0,15.0,1,0,0,0,0
44,26.0,17.691000000000003,43.635000000000005,40.653000000000006,281.0,291.0,216.0,16.0,1,0,0,0,0
44,27.0,17.631,43.743,40.660000000000004,278.0,290.0,218.0,17.0,1,0,0,0,0
44,28.0,17.653000000000002,43.574000000000005,40.431000000000004,280.0,292.0,219.0,18.0,1,0,0,0,0
44,29.0,17.57,43.796,40.445,279.0,290.0,216.0,19.0,1,0,0,0,0
44,30.0,17.584,43.561,40.504000000000005,280.0,292.0,218.0,20.0,1,0,0,0,0
44,31.0,17.515,43.987,40.491,286.0,290.0,218.0,21.0,1,0,0,0,0
44,32.0,17.633000000000003,43.564,40.313,278.0,289.0,218.0,22.0,1,0,0,0,0
44,33.0,17.560000000000002,43.669000000000004,40.228,279.0,290.0,218.0,23.0,1,0,0,0,0
44,34.0,17.601000000000003,43.604,40.539,277.0,291.0,218.0,24.0,1,0,0,0,0
44,36.0,17.554000000000002,43.763000000000005,40.372,275.0,289.0,218.0,26.0,1,0,0,0,0
44,37.0,17.562,43.688,40.17,278.0,289.0,219.0,27.0,1,0,0,0,0
44,38.0,17.539,43.643,40.32,281.0,288.0,218.0,28.0,1,0,0,0,0
44,39.0,17.571,43.753,40.128,279.0,289.0,216.0,29.0,1,0,0,0,0
44,40.0,17.528000000000002,43.608000000000004,40.293,287.0,291.0,218.0,30.0,1,0,0,0,0
44,41.0,17.537000000000003,43.651,40.384,282.0,294.0,216.0,31.0,1,0,0,0,0
44,42.0,17.632,43.668,40.311,277.0,294.0,217.0,32.0,1,0,0,0,0
44,44.0,17.578,43.678000000000004,40.374,278.0,294.0,216.0,34.0,1,0,0,0,0
44,45.0,17.504,43.706,40.440000000000005,282.0,295.0,217.0,35.0,1,0,0,0,0
44,46.0,17.52,44.104,40.807,286.0,296.0,215.0,36.0,1,0,0,0,0
44,48.0,17.491,43.794000000000004,40.509,283.0,293.0,217.0,38.0,1,0,0,0,0
44,49.0,17.580000000000002,43.935,40.967000000000006,286.0,294.0,218.0,39.0,1,0,0,0,0
44,50.0,17.627000000000002,43.82,40.532000000000004,281.0,292.0,216.0,40.0,1,0,0,0,0
44,51.0,17.606,43.900000000000006,40.776,283.0,293.0,216.0,41.0,1,0,0,0,0
44,52.0,17.651,43.961000000000006,41.04,280.0,295.0,216.0,42.0,1,0,0,0,0
44,53.0,17.621000000000002,43.870000000000005,41.501000000000005,281.0,293.0,213.0,43.0,1,0,0,0,0
44,54.0,17.785,43.752,40.546,284.0,296.0,218.0,44.0,1,0,0,0,0
44,55.0,17.573,43.974000000000004,41.118,280.0,291.0,201.0,45.0,1,0,0,0,0
33,2.0,18.014,43.728,40.550000000000004,270.0,273.0,218.0,5.0,0,0,1,0,0
33,4.0,18.028000000000002,43.938,40.484,265.0,268.0,217.0,7.0,0,0,1,0,0
33,5.0,18.009,44.044000000000004,40.599000000000004,271.0,271.0,217.0,8.0,0,0,1,0,0
33,6.0,18.013,44.034000000000006,40.515,267.0,268.0,217.0,9.0,0,0,1,0,0
33,7.0,18.001,44.043,40.607,268.0,267.0,218.0,10.0,0,0,1,0,0
33,8.0,17.992,43.957,40.557,271.0,271.0,218.0,11.0,0,0,1,0,0
33,9.0,17.999000000000002,44.046,40.416000000000004,269.0,269.0,218.0,12.0,0,0,1,0,0
33,15.0,17.8,43.432,39.921,271.0,277.0,220.0,5.0,1,0,0,0,0
33,17.0,17.877000000000002,43.649,40.045,273.0,272.0,218.0,7.0,1,0,0,0,0
33,19.0,17.782,43.554,40.087,271.0,278.0,220.0,9.0,1,0,0,0,0
33,20.0,17.939,43.613,40.008,273.0,278.0,219.0,10.0,1,0,0,0,0
33,21.0,17.828,43.565000000000005,40.069,274.0,279.0,219.0,11.0,1,0,0,0,0
33,26.0,17.759,43.503,40.095000000000006,275.0,288.0,221.0,16.0,1,0,0,0,0
33,27.0,17.746000000000002,43.489000000000004,40.127,276.0,288.0,217.0,17.0,1,0,0,0,0
33,29.0,17.740000000000002,43.535000000000004,40.216,275.0,290.0,220.0,19.0,1,0,0,0,0
33,30.0,17.693,43.414,40.189,278.0,291.0,220.0,20.0,1,0,0,0,0
33,31.0,17.736,43.356,40.189,277.0,292.0,220.0,21.0,1,0,0,0,0
33,32.0,17.725,43.482,40.047000000000004,275.0,290.0,220.0,22.0,1,0,0,0,0
33,33.0,17.68,43.456,40.026,276.0,291.0,221.0,23.0,1,0,0,0,0
33,35.0,17.649,43.711000000000006,40.095000000000006,280.0,291.0,219.0,25.0,1,0,0,0,0
33,36.0,17.673000000000002,43.612,40.28,277.0,292.0,220.0,26.0,1,0,0,0,0
33,37.0,17.684,43.480000000000004,40.561,279.0,292.0,218.0,27.0,1,0,0,0,0
33,38.0,17.603,43.571000000000005,40.945,281.0,289.0,221.0,28.0,1,0,0,0,0
33,39.0,17.725,43.477000000000004,40.132000000000005,275.0,290.0,221.0,29.0,1,0,0,0,0
33,40.0,17.634,43.437000000000005,40.157000000000004,277.0,292.0,220.0,30.0,1,0,0,0,0
33,41.0,17.702,43.327000000000005,40.151,278.0,294.0,220.0,31.0,1,0,0,0,0
33,43.0,17.617,43.393,40.559000000000005,282.0,292.0,221.0,33.0,1,0,0,0,0
33,44.0,17.608,43.486000000000004,40.452000000000005,277.0,288.0,218.0,34.0,1,0,0,0,0
33,45.0,17.564,43.411,40.646,279.0,295.0,220.0,35.0,1,0,0,0,0
33,46.0,17.580000000000002,43.315000000000005,40.472,282.0,310.0,219.0,36.0,1,0,0,0,0
33,47.0,17.637,43.567,40.446000000000005,278.0,294.0,220.0,37.0,1,0,0,0,0
33,48.0,17.611,43.418,40.953,281.0,295.0,220.0,38.0,1,0,0,0,0
33,50.0,17.692,43.548,40.565000000000005,279.0,295.0,222.0,40.0,1,0,0,0,0
