DriverNumber,LapNumber,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,TyreLife,HARD,INTERMEDIATE,MEDIUM,SOFT,WET
44,45.0,22.938000000000002,30.396,27.394000000000002,277.0,279.0,277.0,9.0,0,0,1,0,0
44,46.0,22.925,30.377000000000002,27.428,280.0,281.0,279.0,10.0,0,0,1,0,0
44,47.0,22.857000000000003,30.610000000000003,27.881,282.0,282.0,288.0,11.0,0,0,1,0,0
44,48.0,22.556,30.746000000000002,27.968,281.0,281.0,279.0,12.0,0,0,1,0,0
44,49.0,22.978,30.448,27.729000000000003,277.0,281.0,280.0,13.0,0,0,1,0,0
44,50.0,22.924000000000003,30.614,27.456000000000003,280.0,278.0,279.0,14.0,0,0,1,0,0
44,52.0,23.105,31.328000000000003,28.237000000000002,281.0,268.0,278.0,16.0,0,0,1,0,0
44,54.0,22.386000000000003,30.679000000000002,27.6,277.0,280.0,280.0,18.0,0,0,1,0,0
44,55.0,23.043000000000003,30.388,27.356,280.0,284.0,278.0,19.0,0,0,1,0,0
44,57.0,22.892000000000003,30.665000000000003,27.349,283.0,281.0,278.0,21.0,0,0,1,0,0
44,58.0,22.881,30.571,27.479000000000003,281.0,280.0,280.0,22.0,0,0,1,0,0
44,59.0,22.861,30.445,28.215000000000003,283.0,287.0,288.0,23.0,0,0,1,0,0
44,60.0,23.334000000000003,31.154000000000003,27.717000000000002,276.0,267.0,278.0,24.0,0,0,1,0,0
44,61.0,23.004,30.534000000000002,27.569000000000003,282.0,265.0,279.0,25.0,0,0,1,0,0
44,62.0,23.101000000000003,30.744000000000003,27.791,279.0,273.0,278.0,26.0,0,0,1,0,0
44,63.0,23.147000000000002,30.8,27.758000000000003,280.0,276.0,280.0,27.0,0,0,1,0,0
44,65.0,23.276,31.039,27.67,278.0,274.0,279.0,29.0,0,0,1,0,0
44,66.0,23.217000000000002,30.787000000000003,28.040000000000003,279.0,269.0,240.0,30.0,0,0,1,0,0
33,2.0,23.693,31.434,28.434,262.0,259.0,270.0,5.0,0,0,0,1,0
33,3.0,23.720000000000002,31.302000000000003,28.228,263.0,262.0,271.0,6.0,0,0,0,1,0
33,5.0,23.607000000000003,31.470000000000002,28.129,258.0,267.0,272.0,8.0,0,0,0,1,0
33,7.0,23.657,31.338,28.095000000000002,259.0,262.0,273.0,10.0,0,0,0,1,0
33,12.0,23.744,31.323,28.23,256.0,267.0,273.0,15.0,0,0,0,1,0
33,13.0,23.597,31.287000000000003,28.125,263.0,271.0,273.0,16.0,0,0,0,1,0
33,14.0,23.64,31.376,28.139000000000003,261.0,268.0,273.0,17.0,0,0,0,1,0
33,15.0,23.612000000000002,31.393,28.147000000000002,263.0,269.0,273.0,18.0,0,0,0,1,0
33,16.0,23.665000000000003,31.479000000000003,28.371000000000002,261.0,265.0,273.0,19.0,0,0,0,1,0
33,17.0,23.724,31.35,28.189,259.0,269.0,273.0,20.0,0,0,0,1,0
33,18.0,23.636000000000003,31.417,28.236,261.0,267.0,274.0,21.0,0,0,0,1,0
33,19.0,23.736,31.308000000000003,28.273000000000003,259.0,272.0,274.0,22.0,0,0,0,1,0
33,20.0,23.628,31.466,28.268,262.0,273.0,273.0,23.0,0,0,0,1,0
33,22.0,23.686,31.518,28.309,265.0,275.0,273.0,25.0,0,0,0,1,0
33,23.0,23.702,31.609,28.418000000000003,264.0,275.0,273.0,26.0,0,0,0,1,0
33,26.0,22.856,30.838,27.717000000000002,270.0,269.0,277.0,2.0,0,0,1,0,0
33,27.0,23.266000000000002,31.048000000000002,27.857000000000003,265.0,262.0,276.0,3.0,0,0,1,0,0
33,28.0,23.436,30.963,27.859,267.0,271.0,275.0,4.0,0,0,1,0,0
33,29.0,23.418000000000003,31.104000000000003,27.924000000000003,262.0,262.0,275.0,5.0,0,0,1,0,0
33,30.0,23.576,31.205000000000002,27.840000000000003,258.0,264.0,275.0,6.0,0,0,1,0,0
33,31.0,23.493000000000002,31.162000000000003,28.059,260.0,268.0,277.0,7.0,0,0,1,0,0
33,32.0,23.372,31.081000000000003,28.003,265.0,262.0,277.0,8.0,0,0,1,0,0
33,34.0,23.124000000000002,30.765,27.644000000000002,274.0,279.0,275.0,10.0,0,0,1,0,0
33,35.0,23.251,30.687,27.633000000000003,270.0,280.0,276.0,11.0,0,0,1,0,0
33,36.0,22.994,30.693,27.8,280.0,283.0,278.0,12.0,0,0,1,0,0
33,37.0,23.133000000000003,30.809,27.930000000000003,272.0,283.0,279.0,13.0,0,0,1,0,0
33,38.0,23.116000000000003,30.785,27.826,277.0,281.0,278.0,14.0,0,0,1,0,0
33,39.0,23.284000000000002,30.717000000000002,28.083000000000002,272.0,282.0,278.0,15.0,0,0,1,0,0
33,40.0,23.097,31.011000000000003,27.882,271.0,279.0,278.0,16.0,0,0,1,0,0
33,41.0,23.099,30.772000000000002,27.846,273.0,284.0,279.0,17.0,0,0,1,0,0
33,42.0,23.092000000000002,30.880000000000003,28.146,277.0,284.0,286.0,18.0,0,0,1,0,0
33,43.0,22.75,30.89,27.992,276.0,273.0,277.0,19.0,0,0,1,0,0
33,44.0,23.191000000000003,30.765,27.930000000000003,271.0,276.0,279.0,20.0,0,0,1,0,0
33,45.0,23.124000000000002,30.846000000000004,28.017000000000003,276.0,278.0,280.0,21.0,0,0,1,0,0
33,46.0,23.139000000000003,31.113000000000003,28.221,273.0,284.0,280.0,22.0,0,0,1,0,0
33,47.0,23.184,31.159000000000002,28.246000000000002,272.0,272.0,281.0,23.0,0,0,1,0,0
33,48.0,23.287000000000003,31.571,28.181,270.0,277.0,280.0,24.0,0,0,1,0,0
33,49.0,23.288,31.369000000000003,28.267000000000003,269.0,281.0,278.0,25.0,0,0,1,0,0
33,50.0,23.265,31.032000000000004,28.043000000000003,270.0,271.0,279.0,26.0,0,0,1,0,0
33,51.0,23.349,31.128000000000004,28.036,273.0,292.0,278.0,27.0,0,0,1,0,0
33,52.0,23.256,30.978,28.124000000000002,268.0,275.0,278.0,28.0,0,0,1,0,0
33,53.0,23.283,30.912000000000003,27.973000000000003,276.0,285.0,281.0,29.0,0,0,1,0,0
33,54.0,23.263,31.031000000000002,28.235000000000003,268.0,282.0,280.0,30.0,0,0,1,0,0
33,55.0,23.284000000000002,31.022000000000002,28.358,269.0,278.0,281.0,31.0,0,0,1,0,0
33,56.0,23.434,31.429000000000002,28.060000000000002,275.0,280.0,280.0,32.0,0,0,1,0,0
33,58.0,23.302000000000003,31.007,28.102,267.0,285.0,278.0,34.0,0,0,1,0,0
33,59.0,23.338,30.937,28.271,275.0,283.0,279.0,35.0,0,0,1,0,0
33,62.0,22.272000000000002,29.205000000000002,26.672,285.0,289.0,281.0,2.0,0,0,0,1,0
33,63.0,22.877000000000002,30.276000000000003,27.063000000000002,267.0,283.0,281.0,3.0,0,0,0,1,0
33,64.0,22.608,30.076,26.935000000000002,274.0,280.0,280.0,4.0,0,0,0,1,0
33,65.0,22.632,30.340000000000003,27.174000000000003,267.0,279.0,280.0,5.0,0,0,0,1,0
33,66.0,23.034000000000002,30.305000000000003,27.536,254.0,272.0,246.0,6.0,0,0,0,1,0
44,6.0,30.755000000000003,41.6,23.814,228.0,251.0,278.0,9.0,0,0,1,0,0
44,7.0,30.775000000000002,41.68,23.668000000000003,229.0,252.0,279.0,10.0,0,0,1,0,0
44,8.0,30.708000000000002,41.702000000000005,23.665000000000003,230.0,248.0,277.0,11.0,0,0,1,0,0
44,11.0,30.677000000000003,41.585,23.881,232.0,254.0,278.0,14.0,0,0,1,0,0
44,12.0,30.763,41.935,23.809,230.0,252.0,278.0,15.0,0,0,1,0,0
44,18.0,30.555000000000003,41.271,23.44,232.0,254.0,276.0,5.0,1,0,0,0,0
44,20.0,30.750000000000004,41.051,23.523000000000003,233.0,255.0,277.0,7.0,1,0,0,0,0
44,21.0,30.908,41.469,23.46,230.0,253.0,278.0,8.0,1,0,0,0,0
44,22.0,30.716,41.255,23.568,231.0,253.0,277.0,9.0,1,0,0,0,0
44,23.0,30.573,41.001000000000005,23.645000000000003,232.0,258.0,277.0,10.0,1,0,0,0,0
44,24.0,30.501,41.09,23.496000000000002,231.0,258.0,278.0,11.0,1,0,0,0,0
44,25.0,30.716,40.983000000000004,23.66,230.0,256.0,277.0,12.0,1,0,0,0,0
44,26.0,30.682000000000002,41.157000000000004,23.783,231.0,257.0,277.0,13.0,1,0,0,0,0
44,30.0,30.213,40.895,23.257,233.0,258.0,277.0,2.0,1,0,0,0,0
44,31.0,30.947000000000003,41.186,23.172,224.0,252.0,278.0,3.0,1,0,0,0,0
44,32.0,30.240000000000002,41.061,23.428,234.0,242.0,278.0,4.0,1,0,0,0,0
44,33.0,30.362000000000002,41.264,23.415000000000003,233.0,244.0,278.0,5.0,1,0,0,0,0
44,37.0,30.339000000000002,41.183,23.218,235.0,250.0,280.0,9.0,1,0,0,0,0
44,38.0,30.347,40.986000000000004,23.387,234.0,254.0,280.0,10.0,1,0,0,0,0
44,39.0,30.468000000000004,41.03,23.318,235.0,258.0,279.0,11.0,1,0,0,0,0
44,40.0,30.62,40.931000000000004,23.339000000000002,233.0,257.0,280.0,12.0,1,0,0,0,0
44,41.0,30.276000000000003,40.771,23.287000000000003,234.0,258.0,279.0,13.0,1,0,0,0,0
44,44.0,29.976000000000003,40.631,23.408,232.0,261.0,279.0,16.0,1,0,0,0,0
44,45.0,30.534000000000002,40.615,23.434,233.0,258.0,280.0,17.0,1,0,0,0,0
44,46.0,30.238000000000003,40.85,23.404,236.0,258.0,285.0,18.0,1,0,0,0,0
44,47.0,30.448,40.884,23.259,234.0,256.0,279.0,19.0,1,0,0,0,0
44,48.0,30.336000000000002,40.567,23.264000000000003,235.0,257.0,280.0,20.0,1,0,0,0,0
44,49.0,30.273000000000003,40.641000000000005,23.222,233.0,256.0,280.0,21.0,1,0,0,0,0
44,50.0,30.265,40.749,23.34,235.0,257.0,282.0,22.0,1,0,0,0,0
44,51.0,30.360000000000003,41.010000000000005,23.209000000000003,234.0,257.0,282.0,23.0,1,0,0,0,0
44,52.0,30.625000000000004,40.96,23.354000000000003,237.0,258.0,281.0,24.0,1,0,0,0,0
44,54.0,30.734,40.788000000000004,23.292,233.0,258.0,280.0,26.0,1,0,0,0,0
44,55.0,30.605,40.96,23.141000000000002,235.0,258.0,280.0,27.0,1,0,0,0,0
44,56.0,30.431,40.946000000000005,23.541,239.0,267.0,279.0,28.0,1,0,0,0,0
33,6.0,30.819000000000003,41.205000000000005,23.958000000000002,232.0,259.0,272.0,9.0,0,0,1,0,0
33,7.0,30.846000000000004,41.378,23.678,230.0,253.0,273.0,10.0,0,0,1,0,0
33,8.0,31.016000000000002,41.266000000000005,23.75,228.0,255.0,272.0,11.0,0,0,1,0,0
33,9.0,30.988000000000003,41.271,23.753,231.0,255.0,273.0,12.0,0,0,1,0,0
33,10.0,30.984,41.378,23.813000000000002,229.0,253.0,273.0,13.0,0,0,1,0,0
33,11.0,30.868000000000002,41.427,23.884,231.0,250.0,272.0,14.0,0,0,1,0,0
33,12.0,31.286,41.516000000000005,23.790000000000003,226.0,252.0,273.0,15.0,0,0,1,0,0
33,13.0,31.024,41.468,23.799000000000003,235.0,255.0,273.0,16.0,0,0,1,0,0
33,14.0,31.07,41.804,24.006,233.0,253.0,273.0,17.0,0,0,1,0,0
33,15.0,31.225,41.652,24.047,230.0,251.0,273.0,18.0,0,0,1,0,0
33,16.0,31.144000000000002,41.813,24.076,232.0,250.0,273.0,19.0,0,0,1,0,0
33,20.0,30.565,40.842000000000006,23.463,234.0,252.0,276.0,3.0,0,0,1,0,0
33,21.0,30.615000000000002,40.781000000000006,23.433,232.0,253.0,276.0,4.0,0,0,1,0,0
33,22.0,30.617,40.954,23.588,234.0,254.0,275.0,5.0,0,0,1,0,0
33,23.0,30.634,40.895,23.593,231.0,255.0,276.0,6.0,0,0,1,0,0
33,26.0,30.560000000000002,40.855000000000004,23.543000000000003,233.0,252.0,277.0,9.0,0,0,1,0,0
33,27.0,30.543000000000003,40.968,23.607000000000003,236.0,253.0,279.0,10.0,0,0,1,0,0
33,28.0,30.461000000000002,41.043,23.622,235.0,254.0,275.0,11.0,0,0,1,0,0
33,29.0,30.687,41.07,23.525000000000002,232.0,255.0,276.0,12.0,0,0,1,0,0
33,30.0,30.651000000000003,41.056000000000004,23.769000000000002,233.0,256.0,284.0,13.0,0,0,1,0,0
33,31.0,30.297,41.194,23.563000000000002,236.0,254.0,277.0,14.0,0,0,1,0,0
33,32.0,30.655,41.205000000000005,23.518,234.0,254.0,275.0,15.0,0,0,1,0,0
33,34.0,30.731,41.169000000000004,23.738000000000003,233.0,256.0,278.0,17.0,0,0,1,0,0
33,36.0,30.744000000000003,41.356,23.621000000000002,234.0,255.0,276.0,19.0,0,0,1,0,0
33,37.0,30.69,41.332,23.598000000000003,237.0,257.0,276.0,20.0,0,0,1,0,0
33,38.0,30.808000000000003,41.329,23.784000000000002,235.0,258.0,276.0,21.0,0,0,1,0,0
33,41.0,30.009,40.188,23.031000000000002,237.0,258.0,277.0,2.0,1,0,0,0,0
33,42.0,30.261000000000003,40.194,22.995,235.0,257.0,278.0,3.0,1,0,0,0,0
33,43.0,30.019000000000002,40.159000000000006,23.053,237.0,260.0,277.0,4.0,1,0,0,0,0
33,44.0,30.154000000000003,40.362,23.078000000000003,236.0,261.0,278.0,5.0,1,0,0,0,0
33,45.0,30.332,40.429,23.295,234.0,263.0,280.0,6.0,1,0,0,0,0
33,46.0,30.377000000000002,40.385000000000005,23.132,232.0,260.0,278.0,7.0,1,0,0,0,0
33,47.0,30.285,40.482,23.325000000000003,231.0,264.0,283.0,8.0,1,0,0,0,0
33,49.0,30.168000000000003,40.31,23.098000000000003,233.0,265.0,278.0,10.0,1,0,0,0,0
33,50.0,30.257,40.232,23.404,236.0,264.0,280.0,11.0,1,0,0,0,0
33,52.0,30.437,40.856,23.376,233.0,265.0,291.0,13.0,1,0,0,0,0
33,53.0,30.106,42.248000000000005,24.059,234.0,264.0,289.0,14.0,1,0,0,0,0
33,54.0,30.659000000000002,40.692,23.722,232.0,263.0,280.0,15.0,1,0,0,0,0
33,56.0,30.275000000000002,40.838,23.614,231.0,266.0,277.0,17.0,1,0,0,0,0
44,2.0,17.961000000000002,38.053000000000004,32.777,276.0,291.0,218.0,5.0,0,0,1,0,0
44,3.0,18.136000000000003,37.86,32.591,281.0,292.0,216.0,6.0,0,0,1,0,0
44,6.0,17.981,38.201,32.411,280.0,295.0,216.0,9.0,0,0,1,0,0
44,7.0,17.993000000000002,38.122,32.435,279.0,295.0,216.0,10.0,0,0,1,0,0
44,8.0,18.031000000000002,38.157000000000004,32.397,280.0,295.0,215.0,11.0,0,0,1,0,0
44,9.0,18.063000000000002,38.148,32.145,282.0,295.0,215.0,12.0,0,0,1,0,0
44,13.0,17.86,38.112,32.286,284.0,296.0,218.0,16.0,0,0,1,0,0
44,16.0,17.915000000000003,37.863,32.055,281.0,295.0,218.0,3.0,1,0,0,0,0
44,17.0,17.84,37.858000000000004,32.082,284.0,297.0,218.0,4.0,1,0,0,0,0
44,18.0,17.945,37.658,32.286,283.0,296.0,217.0,5.0,1,0,0,0,0
44,19.0,17.832,37.861000000000004,32.539,281.0,297.0,217.0,6.0,1,0,0,0,0
44,20.0,17.991,39.318000000000005,36.134,296.0,277.0,221.0,7.0,1,0,0,0,0
44,21.0,19.193,39.228,32.064,288.0,296.0,218.0,8.0,1,0,0,0,0
44,22.0,17.866,37.904,32.236000000000004,279.0,292.0,218.0,9.0,1,0,0,0,0
44,23.0,17.739,37.762,32.162,286.0,296.0,219.0,10.0,1,0,0,0,0
44,24.0,17.818,37.815000000000005,32.346000000000004,281.0,294.0,218.0,11.0,1,0,0,0,0
44,25.0,17.823,37.765,32.282000000000004,283.0,294.0,218.0,12.0,1,0,0,0,0
44,27.0,17.837,37.78,32.358000000000004,286.0,297.0,219.0,14.0,1,0,0,0,0
44,28.0,17.893,37.785000000000004,32.465,283.0,297.0,218.0,15.0,1,0,0,0,0
44,29.0,17.802,37.703,31.979000000000003,284.0,298.0,218.0,16.0,1,0,0,0,0
44,30.0,17.714000000000002,37.633,32.161,282.0,298.0,218.0,17.0,1,0,0,0,0
44,31.0,17.788,37.728,31.979000000000003,285.0,308.0,219.0,18.0,1,0,0,0,0
44,32.0,17.757,37.702000000000005,31.985000000000003,282.0,295.0,219.0,19.0,1,0,0,0,0
44,33.0,17.642,37.863,32.237,287.0,300.0,220.0,20.0,1,0,0,0,0
44,35.0,17.721,37.689,32.181000000000004,283.0,297.0,219.0,22.0,1,0,0,0,0
44,41.0,17.675,37.365,31.678,287.0,298.0,219.0,28.0,1,0,0,0,0
44,43.0,17.6,37.29,31.725,291.0,302.0,218.0,30.0,1,0,0,0,0
44,44.0,17.666,37.535000000000004,31.819000000000003,284.0,299.0,219.0,31.0,1,0,0,0,0
44,45.0,17.617,37.334,32.015,288.0,302.0,218.0,32.0,1,0,0,0,0
44,46.0,17.618000000000002,37.341,32.311,287.0,307.0,218.0,33.0,1,0,0,0,0
44,48.0,17.62,37.444,32.489000000000004,290.0,306.0,213.0,35.0,1,0,0,0,0
44,49.0,17.724,37.522000000000006,31.629,286.0,297.0,220.0,36.0,1,0,0,0,0
44,51.0,17.711000000000002,37.544000000000004,31.679000000000002,283.0,296.0,221.0,38.0,1,0,0,0,0
44,52.0,17.608,37.407000000000004,31.818,286.0,297.0,220.0,39.0,1,0,0,0,0
33,2.0,18.116,38.026,32.961,284.0,300.0,213.0,5.0,0,0,0,1,0
33,3.0,17.999000000000002,38.043,32.785000000000004,286.0,300.0,212.0,6.0,0,0,0,1,0
33,4.0,18.019000000000002,38.125,32.882000000000005,284.0,299.0,214.0,7.0,0,0,0,1,0
33,5.0,17.999000000000002,38.083000000000006,32.636,285.0,300.0,215.0,8.0,0,0,0,1,0
33,6.0,17.958000000000002,38.014,32.735,284.0,300.0,215.0,9.0,0,0,0,1,0
33,7.0,18.0,38.046,32.59,285.0,301.0,214.0,10.0,0,0,0,1,0
33,8.0,18.064,38.188,32.565000000000005,284.0,300.0,215.0,11.0,0,0,0,1,0
33,9.0,18.022000000000002,38.197,32.452000000000005,286.0,300.0,215.0,12.0,0,0,0,1,0
33,10.0,18.025000000000002,38.207,32.658,287.0,301.0,213.0,13.0,0,0,0,1,0
33,11.0,18.122,38.378,32.637,286.0,300.0,214.0,14.0,0,0,0,1,0
33,12.0,18.186,38.25,32.846000000000004,285.0,299.0,212.0,15.0,0,0,0,1,0
33,15.0,17.889,37.996,32.607,287.0,302.0,215.0,2.0,1,0,0,0,0
33,16.0,17.937,37.751000000000005,33.318000000000005,289.0,320.0,213.0,3.0,1,0,0,0,0
33,17.0,18.096,37.723,33.289,288.0,323.0,212.0,4.0,1,0,0,0,0
33,18.0,18.027,37.865,32.61,294.0,306.0,215.0,5.0,1,0,0,0,0
33,19.0,17.985,38.329,32.399,284.0,296.0,215.0,6.0,1,0,0,0,0
33,20.0,17.869,38.095,32.423,287.0,301.0,215.0,7.0,1,0,0,0,0
33,21.0,17.900000000000002,37.940000000000005,32.729,288.0,321.0,214.0,8.0,1,0,0,0,0
33,22.0,17.949,37.825,32.548,289.0,304.0,215.0,9.0,1,0,0,0,0
33,23.0,17.899,37.898,32.378,290.0,303.0,215.0,10.0,1,0,0,0,0
33,24.0,17.887,37.89,32.402,288.0,302.0,216.0,11.0,1,0,0,0,0
33,30.0,17.86,37.682,32.136,289.0,304.0,216.0,17.0,1,0,0,0,0
33,31.0,17.82,37.747,32.35,290.0,306.0,216.0,18.0,1,0,0,0,0
33,32.0,17.811,37.938,32.164,291.0,306.0,217.0,19.0,1,0,0,0,0
33,33.0,17.76,37.758,32.063,289.0,304.0,217.0,20.0,1,0,0,0,0
33,34.0,17.814,37.846000000000004,32.123000000000005,291.0,304.0,217.0,21.0,1,0,0,0,0
33,35.0,17.755000000000003,37.830000000000005,32.176,289.0,303.0,216.0,22.0,1,0,0,0,0
33,38.0,17.722,37.344,31.255000000000003,287.0,298.0,221.0,2.0,1,0,0,0,0
33,40.0,17.543000000000003,37.501000000000005,31.508000000000003,288.0,298.0,220.0,4.0,1,0,0,0,0
33,41.0,17.474,37.462,31.365000000000002,292.0,304.0,219.0,5.0,1,0,0,0,0
33,42.0,17.449,37.448,31.566000000000003,293.0,304.0,219.0,6.0,1,0,0,0,0
33,44.0,17.463,37.461000000000006,31.884,292.0,306.0,218.0,8.0,1,0,0,0,0
33,45.0,17.576,37.499,31.693,294.0,304.0,219.0,9.0,1,0,0,0,0
33,47.0,17.577,37.416000000000004,31.663,295.0,303.0,219.0,11.0,1,0,0,0,0
33,48.0,17.450000000000003,37.505,31.599,293.0,304.0,219.0,12.0,1,0,0,0,0
33,51.0,17.48,37.356,32.212,294.0,311.0,217.0,15.0,1,0,0,0,0
33,52.0,17.718,37.662,32.179,293.0,307.0,218.0,16.0,1,0,0,0,0
44,5.0,29.39,38.032000000000004,25.627000000000002,288.0,254.0,249.0,3.0,0,0,1,0,0
44,6.0,29.523000000000003,38.109,25.481,292.0,254.0,249.0,4.0,0,0,1,0,0
44,7.0,29.324,37.952000000000005,25.462000000000003,295.0,255.0,249.0,5.0,0,0,1,0,0
44,8.0,29.426000000000002,37.924,25.578000000000003,296.0,255.0,249.0,6.0,0,0,1,0,0
44,9.0,29.525000000000002,37.892,25.596,297.0,258.0,247.0,7.0,0,0,1,0,0
44,10.0,29.541,38.108000000000004,25.809,295.0,257.0,246.0,8.0,0,0,1,0,0
44,11.0,29.656000000000002,37.795,25.499000000000002,296.0,255.0,248.0,9.0,0,0,1,0,0
44,12.0,29.758000000000003,37.856,25.329,292.0,256.0,249.0,10.0,0,0,1,0,0
44,14.0,29.539,37.761,25.449,294.0,256.0,248.0,12.0,0,0,1,0,0
44,15.0,29.544,37.732,25.437,298.0,258.0,249.0,13.0,0,0,1,0,0
44,16.0,29.502000000000002,37.577000000000005,25.394000000000002,297.0,260.0,250.0,14.0,0,0,1,0,0
44,17.0,29.159000000000002,37.616,25.516000000000002,308.0,259.0,249.0,15.0,0,0,1,0,0
44,18.0,29.386000000000003,37.754000000000005,25.408,305.0,259.0,249.0,16.0,0,0,1,0,0
44,19.0,29.451,37.664,25.482000000000003,295.0,257.0,249.0,17.0,0,0,1,0,0
44,22.0,29.346,37.439,25.404,297.0,256.0,250.0,20.0,0,0,1,0,0
44,23.0,29.37,37.628,25.313000000000002,296.0,257.0,250.0,21.0,0,0,1,0,0
44,24.0,29.372000000000003,37.829,25.485000000000003,294.0,255.0,250.0,22.0,0,0,1,0,0
44,25.0,29.229000000000003,37.593,25.293000000000003,295.0,257.0,250.0,23.0,0,0,1,0,0
44,26.0,29.117,37.433,25.304000000000002,299.0,257.0,250.0,24.0,0,0,1,0,0
44,29.0,29.005000000000003,36.77,24.987000000000002,293.0,259.0,252.0,2.0,1,0,0,0,0
44,30.0,29.125000000000004,36.855000000000004,25.133000000000003,294.0,260.0,251.0,3.0,1,0,0,0,0
44,31.0,29.047,37.019000000000005,25.191000000000003,309.0,260.0,250.0,4.0,1,0,0,0,0
44,32.0,29.559,37.658,25.271,294.0,259.0,250.0,5.0,1,0,0,0,0
44,33.0,29.53,37.376000000000005,25.132,288.0,260.0,249.0,6.0,1,0,0,0,0
44,34.0,29.208000000000002,37.07,24.941000000000003,292.0,260.0,252.0,7.0,1,0,0,0,0
44,35.0,29.101000000000003,36.799,24.917,294.0,261.0,251.0,8.0,1,0,0,0,0
44,36.0,29.122000000000003,36.935,24.968,295.0,258.0,251.0,9.0,1,0,0,0,0
44,37.0,29.088,36.787,24.932000000000002,296.0,261.0,253.0,10.0,1,0,0,0,0
44,38.0,28.861,36.758,24.975,297.0,263.0,251.0,11.0,1,0,0,0,0
44,39.0,29.131,36.815000000000005,24.913,296.0,263.0,253.0,12.0,1,0,0,0,0
44,40.0,28.896,36.862,24.685000000000002,299.0,262.0,252.0,13.0,1,0,0,0,0
44,41.0,28.969,36.707,24.792,293.0,260.0,253.0,14.0,1,0,0,0,0
44,42.0,28.883000000000003,36.511,24.766000000000002,296.0,263.0,253.0,15.0,1,0,0,0,0
44,43.0,28.935000000000002,36.63,24.693,295.0,263.0,253.0,16.0,1,0,0,0,0
44,44.0,28.753,36.413000000000004,24.635,297.0,263.0,253.0,17.0,1,0,0,0,0
44,46.0,28.703000000000003,36.289,24.709000000000003,296.0,260.0,253.0,19.0,1,0,0,0,0
44,47.0,28.943,36.512,25.065,297.0,265.0,253.0,20.0,1,0,0,0,0
44,48.0,28.946,36.56,24.997,299.0,264.0,251.0,21.0,1,0,0,0,0
44,49.0,28.895000000000003,36.75,24.880000000000003,301.0,265.0,255.0,22.0,1,0,0,0,0
44,50.0,28.815,37.172000000000004,24.913,315.0,262.0,254.0,23.0,1,0,0,0,0
44,51.0,29.052000000000003,37.029,24.956000000000003,298.0,263.0,255.0,24.0,1,0,0,0,0
